admi_cty_no,hour,total_del_amt,total_del_cnt,hour_ratio
11080630,1,46745178.90345077,1140.021662503806,0.04719476430721804
11080630,2,29697305.900006,2722.0555017901384,0.02998292840861659
11080630,3,161250068.0419299,10133.13493288099,0.16280093764279005
11080630,4,120134666.16366765,7742.194163017526,0.12129009638472199
11080630,5,413694291.3718542,16932.4011815705,0.4176731169830853
11080630,6,218952318.43534195,6852.771752777451,0.22105815627356803
11080640,1,117052106.85945362,2132.5816467447653,0.06232052456781345
11080640,2,100833453.07207392,2037.7013400244741,0.05368543854559527
11080640,3,650736519.743711,13557.808712434398,0.3464631466613028
11080640,4,318436184.52573204,7842.807264908948,0.16954081898624013
11080640,5,452497095.6372879,13565.513751524972,0.24091711906892768
11080640,6,238671880.24353093,5104.71610076004,0.12707295217012063
11080650,1,113778390.79281545,4444.947096073008,0.0823545018184251
11080650,2,58552283.070961885,5067.293660087497,0.04238101865424661
11080650,3,216618772.55185664,14609.961193059997,0.15679190902349596
11080650,4,166425808.45091376,10192.996871347255,0.12046149052733049
11080650,5,541691149.7245519,27923.470813182445,0.39208415995484747
11080650,6,284502159.1247444,13256.669334830378,0.20592692002165428
11080660,1,80982015.13816807,1480.760428470689,0.06375421432422092
11080660,2,24523127.311045017,2042.1883065086524,0.01930617201635478
11080660,3,224222126.38713205,16018.158457212377,0.17652197809017306
11080660,4,148124042.71453476,11561.99053998129,0.11661270653342413
11080660,5,486620836.78218824,26202.805664169817,0.38309900130184843
11080660,6,305750000.8465214,7991.68935048826,0.2407059277339787
11080680,1,4786674.339350044,99.59955401357912,0.00465470519899664
11080680,2,83775752.96959196,4745.851777387947,0.08146604620492466
11080680,3,433805208.35903007,21256.461501329377,0.4218451508390643
11080680,4,132611464.01035714,7743.2699315736245,0.12895535129707206
11080680,5,324498615.6739524,13678.96248652002,0.315552152990181
11080680,6,48874056.609957986,1806.6125687043805,0.04752659346976125
11080710,1,6613814.660479136,131.90653988839833,0.006381422982392306
11080710,2,38624369.033179335,3667.233539363578,0.03726721247596561
11080710,3,352949506.22868407,18952.45161341521,0.3405478088357215
11080710,4,158526868.02540147,9174.094880913352,0.15295665979105044
11080710,5,386665551.7479257,15439.055519338788,0.37307916309902445
11080710,6,93036795.86411647,2155.61543286494,0.0897677328158457
11080720,1,189050258.10111207,7815.75924250738,0.04767153852615276
11080720,2,218451337.75546306,19986.782883044372,0.055085412040693255
11080720,3,888316281.3644907,68214.69607588692,0.22400077236512891
11080720,4,514533933.3236352,50406.53869436352,0.1297465788823819
11080720,5,1498277721.479645,112822.03347748016,0.37781066706712485
11080720,6,657054478.727656,33906.493650111996,0.16568503111851832
11080760,1,171888728.48719028,3312.3095387401454,0.14911119182213425
11080760,2,40340237.92319014,2860.312057730479,0.034994621276540606
11080760,3,193186046.79935518,13527.14314115983,0.16758633294448502
11080760,4,120152695.44602138,9796.097604433138,0.10423086944839051
11080760,5,355559837.0013311,16776.28378700849,0.30844344202187374
11080760,6,271627833.645533,7818.858968901593,0.23563354248657584
11080770,1,43955210.28292492,660.242386980525,0.031228820480781738
11080770,2,56721876.98313393,2377.05209615134,0.040299143201400774
11080770,3,402916034.2725625,13554.779419942555,0.28625940866023475
11080770,4,344663248.92448366,5591.152290743585,0.24487260230823896
11080770,5,423379924.38933074,11670.312950848978,0.30079837108770496
11080770,6,135884373.75478944,2640.0031667516932,0.09654165426163883
11080780,1,1702629.4988508364,49.67101264558118,0.013260279174968035
11080780,2,2567700.1408942537,222.31626491493492,0.01999755127515588
11080780,3,34135079.50147779,1755.4431259277233,0.2658480216364318
11080780,4,23638010.628522065,1091.0116379310346,0.18409561227890164
11080780,5,54337067.437257335,1906.513480413146,0.4231834842832244
11080780,6,12020240.740336794,256.1422545894547,0.09361505135131827
11080810,1,15506014.460847527,225.71065145590086,0.0074062462865738116
11080810,2,61590055.65379529,5095.077960628827,0.029417689640853298
11080810,3,688820364.7419732,34003.6591785463,0.3290060951102593
11080810,4,299483597.51489043,15777.427144541745,0.14304444817750991
11080810,5,823780677.6929492,31330.655566288548,0.3934681346080202
11080810,6,204459422.98879358,4527.138478238898,0.09765738617678352
11080820,1,336203513.188336,7047.819689904778,0.09342130492736642
11080820,2,70944695.34454256,4902.191853103675,0.019713494228267812
11080820,3,594789264.9932986,32174.653631766905,0.1652748621378501
11080820,4,309235503.5420571,19863.59521014419,0.08592766921679054
11080820,5,1361432694.9677365,44717.32870726839,0.37830306330980856
11080820,6,926182778.30444,20577.24313006452,0.25735960617991643
11080830,1,1487805336.931269,24869.168850527665,0.15167804123757236
11080830,2,98838353.36091197,8681.56589698899,0.010076323471087745
11080830,3,1535366963.414512,102401.64259389292,0.15652683036608228
11080830,4,1123561456.1394904,84933.20590455017,0.11454428657231334
11080830,5,3388349177.452566,177612.49493789364,0.34543374291490847
11080830,6,2175048585.940375,59011.19700433795,0.22174077543803578
11080840,1,145428198.39139122,2983.7185178947498,0.05023967397636758
11080840,2,72187807.31636536,5255.321553484914,0.024938024019815708
11080840,3,499385196.67558944,29696.692852847595,0.17251777679376784
11080840,4,298653765.51555043,19317.15215590723,0.10317302955878452
11080840,5,1156606903.4820573,53299.17836079386,0.3995618070806985
11080840,6,722426467.1580206,20110.6432840658,0.24956968857056588
11080850,1,408985109.04043114,7448.673243398573,0.11821592268706432
11080850,2,94098930.7406248,6200.565923357087,0.027199014525170487
11080850,3,444969877.7119442,21901.619347043117,0.1286172124581375
11080850,4,255038073.8042552,11774.298526965342,0.07371799253483612
11080850,5,1215475160.1708822,33213.55077879764,0.3513294601359276
11080850,6,1041077706.3830123,21674.68439662119,0.3009203976588641
11090690,1,44465009.40319557,878.3518836544249,0.06565256958702499
11090690,2,19992621.64199677,1752.909069383317,0.029519098302134276
11090690,3,92403614.74533544,6676.726633718677,0.1364339022657398
11090690,4,77716648.88491838,6113.377610065074,0.11474860272088024
11090690,5,285759955.4725772,14796.834532010127,0.42192446630856334
11090690,6,156939668.2018943,5509.694404589349,0.23172136081565742
11090700,1,451934647.5631478,16486.54917802082,0.10030508699303396
11090700,2,249583719.6745509,21908.191198541997,0.05539410808396321
11090700,3,859904775.4035935,61824.9707908761,0.19085242472039252
11090700,4,551573191.9670492,37950.27514748991,0.12241946330425967
11090700,5,1328546399.51402,72759.48159874452,0.2948655583192827
11090700,6,1064057740.5029579,33586.609443982445,0.23616335857906792
11090710,1,810267364.883272,15605.674134908038,0.15571029158029906
11090710,2,120619041.03090322,11147.602463078996,0.023179541547700983
11090710,3,624905712.5369219,35223.03200549208,0.1200890655682972
11090710,4,412955218.5299184,20997.79359492284,0.07935822208039074
11090710,5,1678002608.74946,51683.43279127675,0.32246427143035866
11090710,6,1556935415.4610868,32785.84550098974,0.29919860779295326
11090720,1,119854700.61904423,2627.5684345688173,0.03778179726196128
11090720,2,97260059.98712495,9138.042985034655,0.030659288698234543
11090720,3,592174672.3218868,34656.34764146709,0.18667122188596807
11090720,4,460393856.6806015,25705.235962238858,0.14512995538695672
11090720,5,1273546525.4293625,58390.87471963847,0.4014600710604244
11090720,6,629057087.7799664,19587.443567077295,0.19829766570645493
11090730,1,70386649.50013395,4635.764933804629,0.04885870536850706
11090730,2,127885437.24086489,13148.489024013783,0.08877133580654706
11090730,3,279264653.97348285,20694.165098381913,0.1938508161025978
11090730,4,170012618.1399565,12856.48025260815,0.11801380627746497
11090730,5,530253658.90109456,28070.878511105624,0.3680741656949038
11090730,6,262813326.2359146,11596.346662758264,0.18243117074997925
11090740,1,291348265.61297023,4743.212557197825,0.1064663723351448
11090740,2,99235054.83545169,5936.415741420254,0.03626311718239167
11090740,3,523587822.95210826,19982.680222469393,0.19133285722942503
11090740,4,438021007.1166657,15299.614425830554,0.16006447656787415
11090740,5,919691768.3918103,28600.928849380773,0.33607972932724817
11090740,6,464644613.27237487,11191.36560153845,0.16979344735791613
11090750,1,99353111.21454749,3330.2987186275286,0.08238094727657894
11090750,2,66326520.80643619,1925.1093845352937,0.05499618025845857
11090750,3,278431979.77024317,13081.044104840797,0.2308683640116077
11090750,4,144286938.7306711,9779.613954769973,0.11963887740366953
11090750,5,414523015.16536814,16494.253779594874,0.3437114171847553
11090750,6,203098934.18617696,5851.370600640116,0.16840421386492987
11100510,1,13832498.225987893,402.4467730433327,0.012145504102684947
11100510,2,71074551.79982972,7418.702392845748,0.0624063886637278
11100510,3,328815515.4057854,26967.676177455367,0.2887135878235194
11100510,4,215816530.97894976,18398.864689640865,0.18949581771913554
11100510,5,414140074.90928215,29959.995407486105,0.36363207113570467
11100510,6,95219478.6695062,3602.929245759931,0.0836066305552275
11100520,1,74563076.00337483,1824.6780945390522,0.05090108650175129
11100520,2,24341739.45379198,2058.0648115462786,0.01661708518415305
11100520,3,323016744.07285863,12151.78712621991,0.22050999117609435
11100520,4,131955112.75397588,7686.664349796846,0.09008022426991165
11100520,5,535723341.935426,19681.587784331925,0.3657158694422448
11100520,6,375262155.29063654,10013.407536451294,0.2561757434258448
11100530,1,240276416.18790713,5767.020000104623,0.10993182438324166
11100530,2,42624614.19591075,3744.1417082943244,0.019501712554775993
11100530,3,276817763.0155933,14015.62477928812,0.12665030631301538
11100530,4,204618778.92775348,11469.077535548433,0.09361765930871767
11100530,5,847272028.3443756,38651.94887431285,0.3876458676324913
11100530,6,574076096.2223941,18327.200601580058,0.262652629807758
11100540,1,1186280.7258915103,40.148585586828546,0.0020010093701425466
11100540,2,32882967.554531567,2631.4623922545948,0.05546674135269444
11100540,3,213634922.528225,13879.457633668793,0.36035777403986113
11100540,4,112354327.37905456,8617.399140859574,0.1895184309705393
11100540,5,206973374.29424,16092.581850485378,0.3491211247839753
11100540,6,25809292.37827119,1368.5082005552595,0.04353491948278721
11100550,1,480883265.4488865,10964.671251795997,0.10806622256891481
11100550,2,78891866.29954952,6426.827373266209,0.017728930480552095
11100550,3,692932097.7202327,43238.108564300324,0.1557187776694197
11100550,4,455869443.70143306,30190.751749557465,0.10244500548260972
11100550,5,1579057540.8745122,62324.989480587006,0.35485282171751115
11100550,6,1162260063.9035482,33519.26498129766,0.26118824208099256
11100560,1,55164196.042969555,1707.7831261285978,0.04150833496176678
11100560,2,108730864.42119354,9090.573214229385,0.08181460919981166
11100560,3,343234116.4687634,24271.71745647654,0.25826673274806533
11100560,4,257782485.22768083,20244.49573951723,0.19396859759856788
11100560,5,448442308.0355744,26625.09487867418,0.33743070448210954
11100560,6,115636848.00409445,3038.042652761967,0.08701102100967881
11100570,1,20424855.88739493,348.2376657532161,0.03209290376357847
11100570,2,14364041.06377274,1008.4371645469596,0.022569744925360333
11100570,3,192742393.8288088,6305.547293137183,0.3028497792303712
11100570,4,101208048.26370879,4022.3317608306943,0.15902487493345452
11100570,5,231787796.57693186,6388.563286471897,0.36420053537347846
11100570,6,75901902.95627384,1671.2807574508117,0.11926216177375706
11100590,1,82573559.55483206,2148.8022177692924,0.034215084698134675
11100590,2,126069174.34380177,16275.320868040835,0.05223787736960491
11100590,3,385722193.1102821,32136.343477651793,0.1598274021171983
11100590,4,321668350.01191694,24687.271454267724,0.13328612572476806
11100590,5,1030467219.0781728,61165.39759020061,0.4269832058771624
11100590,6,466866598.6588734,22480.220710334477,0.1934503042131316
11100600,1,85171369.96578653,1846.4314383806764,0.049381763509284214
11100600,2,70698101.15897772,6350.507450996944,0.040990263669476126
11100600,3,264737067.42044783,17751.20031669909,0.15349269667435786
11100600,4,171114815.34861776,11611.360227420046,0.09921117093542862
11100600,5,742277677.5001892,32095.06236025813,0.43036739626542864
11100600,6,390754479.074953,10634.193227106438,0.22655670894602456
11100610,1,64399158.89817451,1538.5702409860191,0.06801842568520759
11100610,2,40794894.46131881,848.6909939193162,0.0430875891040831
11100610,3,175745225.27842197,7451.408369028932,0.18562219988045933
11100610,4,92735713.7362638,4598.237544581654,0.09794750989074712
11100610,5,367376040.3884896,14153.538382991395,0.38802276814206393
11100610,6,205738873.78731227,6494.306838195026,0.21730150729743902
11100620,1,478232476.34050673,9165.992360932494,0.1577496003483619
11100620,2,61658343.6142449,5714.497161916609,0.020338600041799913
11100620,3,327640603.35960984,21484.926414401045,0.10807541686289453
11100620,4,173439548.01004717,12235.431863110021,0.057210709721237825
11100620,5,1020094828.5789558,40226.56287468888,0.33648812970030195
11100620,6,970526516.555222,25879.11046543235,0.3201375433254038
11100630,1,190658696.6874202,4652.089831311517,0.039450946277375644
11100630,2,184027732.23288646,16160.626121581527,0.038078872372496915
11100630,3,1107182568.583937,73595.37346224605,0.22909733881199698
11100630,4,649955425.8663341,49300.286321828484,0.13448826113911747
11100630,5,1817754219.5768602,110093.33969776344,0.3761282611701144
11100630,6,883225501.8991271,39756.503565916435,0.18275632022889857
11100640,1,120124631.6376329,6624.3328311154955,0.041038291694970114
11100640,2,143354516.5713442,14553.150588425455,0.048974339289488425
11100640,3,630665041.5471344,36030.12225189543,0.21545469554408656
11100640,4,479676318.0327346,22871.095408776575,0.16387227490510467
11100640,5,1084729087.127731,48329.51695243834,0.37057702555002536
11100640,6,468585689.62442327,18219.912632606272,0.1600833730163249
11100650,1,50917352.34939358,1129.4677329169554,0.04312949613145413
11100650,2,90827299.64979228,7360.811072343172,0.07693518001477147
11100650,3,335791309.6607246,16693.615007463963,0.2844317177297343
11100650,4,132738561.27921715,7042.515597438619,0.11243607534622659
11100650,5,404223464.3497597,19248.276859266745,0.342397110955114
11100650,6,166071157.18251768,6962.078372761944,0.14067041982269946
11110510,1,211636050.4348726,4738.800609752592,0.06515668821489959
11110510,2,92772396.83624658,8310.141641511,0.0285619681674622
11110510,3,653726124.463111,41645.52593824282,0.20126358048193374
11110510,4,410573702.45461744,25857.669464343242,0.12640390266735213
11110510,5,1185567399.340964,59045.81419782863,0.36500230106297604
11110510,6,693833710.6803746,21291.089239707377,0.21361155940537638
11110520,1,5530440.153467011,105.10000490556781,0.015505718645028563
11110520,2,2559936.684596269,385.41560472224336,0.007177305400466756
11110520,3,71576251.76269011,5741.021456351019,0.20067864233233726
11110520,4,23872991.80602111,1712.6188640650241,0.06693280894237304
11110520,5,172231019.07779026,7848.6069554740425,0.48288484273581656
11110520,6,80900359.13697785,2535.921912328305,0.22682068194397775
11110530,1,5309662.408779401,101.4376347973916,0.009816105805339682
11110530,2,50051385.40546429,5456.335945849509,0.09253124907367047
11110530,3,158588739.26175496,11180.022544316625,0.29318697202948496
