h3_index,상권업종대분류명,store_count
8930e03646fffff,소매,1
8930e03646fffff,수리·개인,1
8930e036477ffff,과학·기술,69
8930e036477ffff,교육,1
8930e036477ffff,부동산,4
8930e036477ffff,소매,11
8930e036477ffff,수리·개인,3
8930e036477ffff,시설관리·임대,14
8930e036477ffff,음식,19
8930e036487ffff,과학·기술,348
8930e036487ffff,교육,18
8930e036487ffff,보건의료,3
8930e036487ffff,부동산,23
8930e036487ffff,소매,61
8930e036487ffff,수리·개인,11
8930e036487ffff,숙박,3
8930e036487ffff,시설관리·임대,56
8930e036487ffff,예술·스포츠,6
8930e036487ffff,음식,63
8930e03648fffff,과학·기술,13
8930e03648fffff,교육,3
8930e03648fffff,부동산,5
8930e03648fffff,소매,3
8930e03648fffff,수리·개인,2
8930e03648fffff,시설관리·임대,8
8930e03648fffff,예술·스포츠,1
8930e036497ffff,과학·기술,22
8930e036497ffff,교육,2
8930e036497ffff,부동산,1
8930e036497ffff,소매,8
8930e036497ffff,수리·개인,3
8930e036497ffff,시설관리·임대,7
8930e036497ffff,음식,3
8930e0364a3ffff,과학·기술,500
8930e0364a3ffff,교육,39
8930e0364a3ffff,보건의료,14
8930e0364a3ffff,부동산,54
8930e0364a3ffff,소매,104
8930e0364a3ffff,수리·개인,35
8930e0364a3ffff,숙박,2
8930e0364a3ffff,시설관리·임대,67
8930e0364a3ffff,예술·스포츠,12
8930e0364a3ffff,음식,114
8930e0364a7ffff,과학·기술,275
8930e0364a7ffff,교육,26
8930e0364a7ffff,보건의료,3
8930e0364a7ffff,부동산,28
8930e0364a7ffff,소매,261
8930e0364a7ffff,수리·개인,19
8930e0364a7ffff,시설관리·임대,40
8930e0364a7ffff,예술·스포츠,10
8930e0364a7ffff,음식,46
8930e0364abffff,과학·기술,134
8930e0364abffff,교육,7
8930e0364abffff,보건의료,5
8930e0364abffff,부동산,17
8930e0364abffff,소매,31
8930e0364abffff,수리·개인,6
8930e0364abffff,시설관리·임대,23
8930e0364abffff,예술·스포츠,2
8930e0364abffff,음식,51
8930e0364afffff,과학·기술,126
8930e0364afffff,교육,11
8930e0364afffff,보건의료,1
8930e0364afffff,부동산,7
8930e0364afffff,소매,34
8930e0364afffff,수리·개인,5
8930e0364afffff,시설관리·임대,15
8930e0364afffff,예술·스포츠,2
8930e0364afffff,음식,27
8930e0364b3ffff,과학·기술,227
8930e0364b3ffff,교육,14
8930e0364b3ffff,보건의료,15
8930e0364b3ffff,부동산,26
8930e0364b3ffff,소매,44
8930e0364b3ffff,수리·개인,10
8930e0364b3ffff,시설관리·임대,28
8930e0364b3ffff,예술·스포츠,3
8930e0364b3ffff,음식,104
8930e0364b7ffff,과학·기술,145
8930e0364b7ffff,교육,18
8930e0364b7ffff,보건의료,10
8930e0364b7ffff,부동산,20
8930e0364b7ffff,소매,45
8930e0364b7ffff,수리·개인,25
8930e0364b7ffff,숙박,2
8930e0364b7ffff,시설관리·임대,10
8930e0364b7ffff,예술·스포츠,15
8930e0364b7ffff,음식,116
8930e0364bbffff,과학·기술,287
8930e0364bbffff,교육,17
8930e0364bbffff,보건의료,1
8930e0364bbffff,부동산,26
8930e0364bbffff,소매,60
8930e0364bbffff,수리·개인,11
8930e0364bbffff,시설관리·임대,43
8930e0364bbffff,예술·스포츠,3
8930e0364bbffff,음식,76
8930e036503ffff,과학·기술,22
8930e036503ffff,교육,2
8930e036503ffff,소매,3
8930e036503ffff,수리·개인,5
8930e036503ffff,숙박,2
8930e036503ffff,시설관리·임대,5
8930e036503ffff,음식,1
8930e036507ffff,과학·기술,14
8930e036507ffff,교육,2
8930e036507ffff,부동산,5
8930e036507ffff,소매,27
8930e036507ffff,수리·개인,17
8930e036507ffff,숙박,5
8930e036507ffff,시설관리·임대,11
8930e036507ffff,예술·스포츠,11
8930e036507ffff,음식,34
8930e03650bffff,과학·기술,45
8930e03650bffff,교육,2
8930e03650bffff,보건의료,7
8930e03650bffff,부동산,2
8930e03650bffff,소매,30
8930e03650bffff,수리·개인,13
8930e03650bffff,숙박,3
8930e03650bffff,시설관리·임대,8
8930e03650bffff,예술·스포츠,13
8930e03650bffff,음식,46
8930e03650fffff,과학·기술,15
8930e03650fffff,교육,5
8930e03650fffff,부동산,4
8930e03650fffff,소매,9
8930e03650fffff,수리·개인,9
8930e03650fffff,숙박,1
8930e03650fffff,시설관리·임대,2
8930e03650fffff,예술·스포츠,3
8930e03650fffff,음식,4
8930e036513ffff,과학·기술,93
8930e036513ffff,교육,15
8930e036513ffff,보건의료,1
8930e036513ffff,부동산,9
8930e036513ffff,소매,21
8930e036513ffff,수리·개인,10
8930e036513ffff,시설관리·임대,21
8930e036513ffff,예술·스포츠,2
8930e036513ffff,음식,27
8930e036517ffff,과학·기술,173
8930e036517ffff,교육,27
8930e036517ffff,보건의료,20
8930e036517ffff,부동산,17
8930e036517ffff,소매,55
8930e036517ffff,수리·개인,33
8930e036517ffff,숙박,13
8930e036517ffff,시설관리·임대,27
8930e036517ffff,예술·스포츠,19
8930e036517ffff,음식,96
8930e03651bffff,과학·기술,12
8930e03651bffff,교육,1
8930e03651bffff,보건의료,1
8930e03651bffff,부동산,3
8930e03651bffff,소매,18
8930e03651bffff,수리·개인,10
8930e03651bffff,숙박,6
8930e03651bffff,시설관리·임대,4
8930e03651bffff,예술·스포츠,3
8930e03651bffff,음식,38
8930e036523ffff,과학·기술,4
8930e036523ffff,교육,6
8930e036523ffff,보건의료,3
8930e036523ffff,부동산,4
8930e036523ffff,소매,35
8930e036523ffff,수리·개인,17
8930e036523ffff,숙박,1
8930e036523ffff,시설관리·임대,3
8930e036523ffff,예술·스포츠,5
8930e036523ffff,음식,33
8930e036527ffff,과학·기술,11
8930e036527ffff,교육,11
8930e036527ffff,보건의료,5
8930e036527ffff,부동산,9
8930e036527ffff,소매,21
8930e036527ffff,수리·개인,17
8930e036527ffff,숙박,2
8930e036527ffff,시설관리·임대,7
8930e036527ffff,예술·스포츠,8
8930e036527ffff,음식,22
8930e03652bffff,과학·기술,8
8930e03652bffff,교육,6
8930e03652bffff,부동산,2
8930e03652bffff,소매,14
8930e03652bffff,수리·개인,5
8930e03652bffff,시설관리·임대,2
8930e03652bffff,음식,8
8930e03652fffff,과학·기술,17
8930e03652fffff,교육,7
8930e03652fffff,부동산,3
8930e03652fffff,소매,27
8930e03652fffff,수리·개인,24
8930e03652fffff,시설관리·임대,13
8930e03652fffff,예술·스포츠,2
8930e03652fffff,음식,5
8930e036533ffff,과학·기술,14
8930e036533ffff,교육,2
8930e036533ffff,부동산,1
8930e036533ffff,소매,42
8930e036533ffff,수리·개인,9
8930e036533ffff,시설관리·임대,7
8930e036533ffff,예술·스포츠,4
8930e036533ffff,음식,52
8930e036537ffff,과학·기술,7
8930e036537ffff,교육,7
8930e036537ffff,부동산,9
8930e036537ffff,소매,6
8930e036537ffff,수리·개인,22
8930e036537ffff,숙박,3
8930e036537ffff,시설관리·임대,5
8930e036537ffff,예술·스포츠,4
8930e036537ffff,음식,33
8930e03653bffff,과학·기술,9
8930e03653bffff,교육,9
8930e03653bffff,보건의료,12
8930e03653bffff,부동산,7
8930e03653bffff,소매,45
8930e03653bffff,수리·개인,17
8930e03653bffff,숙박,1
8930e03653bffff,시설관리·임대,4
8930e03653bffff,예술·스포츠,18
8930e03653bffff,음식,69
8930e036543ffff,과학·기술,18
8930e036543ffff,교육,3
8930e036543ffff,부동산,14
8930e036543ffff,소매,18
8930e036543ffff,수리·개인,16
8930e036543ffff,숙박,3
8930e036543ffff,시설관리·임대,1
8930e036543ffff,예술·스포츠,9
8930e036543ffff,음식,34
8930e036547ffff,과학·기술,8
8930e036547ffff,교육,4
8930e036547ffff,보건의료,5
8930e036547ffff,부동산,5
8930e036547ffff,소매,25
8930e036547ffff,수리·개인,13
8930e036547ffff,시설관리·임대,5
8930e036547ffff,예술·스포츠,3
8930e036547ffff,음식,18
8930e03654bffff,과학·기술,108
8930e03654bffff,교육,9
8930e03654bffff,보건의료,7
8930e03654bffff,부동산,5
8930e03654bffff,소매,38
8930e03654bffff,수리·개인,21
8930e03654bffff,숙박,3
8930e03654bffff,시설관리·임대,14
8930e03654bffff,예술·스포츠,4
8930e03654bffff,음식,36
8930e03654fffff,과학·기술,16
8930e03654fffff,교육,4
8930e03654fffff,보건의료,21
8930e03654fffff,부동산,4
8930e03654fffff,소매,29
8930e03654fffff,수리·개인,13
8930e03654fffff,숙박,4
8930e03654fffff,시설관리·임대,7
8930e03654fffff,예술·스포츠,21
8930e03654fffff,음식,50
8930e036553ffff,과학·기술,6
8930e036553ffff,교육,3
8930e036553ffff,보건의료,5
8930e036553ffff,부동산,2
8930e036553ffff,소매,13
8930e036553ffff,수리·개인,8
8930e036553ffff,시설관리·임대,5
8930e036553ffff,예술·스포츠,5
8930e036553ffff,음식,19
8930e036557ffff,과학·기술,2
8930e036557ffff,교육,2
8930e036557ffff,부동산,4
8930e036557ffff,소매,16
8930e036557ffff,수리·개인,11
8930e036557ffff,숙박,1
8930e036557ffff,시설관리·임대,3
8930e036557ffff,예술·스포츠,3
8930e036557ffff,음식,22
8930e03655bffff,과학·기술,8
8930e03655bffff,교육,1
8930e03655bffff,부동산,8
8930e03655bffff,소매,18
8930e03655bffff,수리·개인,14
8930e03655bffff,숙박,2
8930e03655bffff,시설관리·임대,3
8930e03655bffff,예술·스포츠,5
8930e03655bffff,음식,24
8930e036563ffff,과학·기술,5
8930e036563ffff,교육,7
8930e036563ffff,보건의료,5
8930e036563ffff,부동산,6
8930e036563ffff,소매,41
8930e036563ffff,수리·개인,23
8930e036563ffff,숙박,1
8930e036563ffff,시설관리·임대,6
8930e036563ffff,예술·스포츠,11
8930e036563ffff,음식,46
8930e036567ffff,과학·기술,1
8930e036567ffff,소매,1
8930e036567ffff,예술·스포츠,1
8930e03656bffff,과학·기술,6
8930e03656bffff,교육,9
8930e03656bffff,보건의료,1
8930e03656bffff,부동산,4
8930e03656bffff,소매,26
8930e03656bffff,수리·개인,13
8930e03656bffff,숙박,2
8930e03656bffff,시설관리·임대,2
8930e03656bffff,예술·스포츠,8
8930e03656bffff,음식,29
8930e03656fffff,과학·기술,5
8930e03656fffff,교육,2
8930e03656fffff,소매,7
8930e03656fffff,수리·개인,3
8930e03656fffff,음식,1
8930e036573ffff,과학·기술,4
8930e036573ffff,교육,4
8930e036573ffff,보건의료,1
8930e036573ffff,부동산,7
8930e036573ffff,소매,66
8930e036573ffff,수리·개인,26
8930e036573ffff,시설관리·임대,5
8930e036573ffff,예술·스포츠,2
8930e036573ffff,음식,42
8930e036577ffff,과학·기술,7
8930e036577ffff,교육,1
8930e036577ffff,부동산,4
8930e036577ffff,소매,15
8930e036577ffff,수리·개인,15
8930e036577ffff,숙박,3
8930e036577ffff,시설관리·임대,4
8930e036577ffff,예술·스포츠,6
8930e036577ffff,음식,35
8930e03657bffff,과학·기술,7
8930e03657bffff,교육,3
8930e03657bffff,보건의료,6
8930e03657bffff,부동산,3
8930e03657bffff,소매,53
8930e03657bffff,수리·개인,14
8930e03657bffff,숙박,2
8930e03657bffff,시설관리·임대,3
8930e03657bffff,예술·스포츠,12
8930e03657bffff,음식,75
8930e036583ffff,과학·기술,365
8930e036583ffff,교육,43
8930e036583ffff,보건의료,10
8930e036583ffff,부동산,32
8930e036583ffff,소매,102
8930e036583ffff,수리·개인,21
8930e036583ffff,시설관리·임대,74
8930e036583ffff,예술·스포츠,8
8930e036583ffff,음식,83
8930e036587ffff,과학·기술,128
8930e036587ffff,교육,20
8930e036587ffff,보건의료,3
8930e036587ffff,부동산,9
8930e036587ffff,소매,41
8930e036587ffff,수리·개인,5
8930e036587ffff,시설관리·임대,16
8930e036587ffff,예술·스포츠,6
8930e036587ffff,음식,48
8930e03658bffff,과학·기술,148
8930e03658bffff,교육,25
8930e03658bffff,보건의료,4
8930e03658bffff,부동산,15
8930e03658bffff,소매,35
8930e03658bffff,수리·개인,10
8930e03658bffff,숙박,2
8930e03658bffff,시설관리·임대,26
8930e03658bffff,예술·스포츠,2
8930e03658bffff,음식,40
8930e03658fffff,과학·기술,278
8930e03658fffff,교육,24
8930e03658fffff,보건의료,10
8930e03658fffff,부동산,20
8930e03658fffff,소매,55
8930e03658fffff,수리·개인,18
8930e03658fffff,숙박,1
8930e03658fffff,시설관리·임대,35
8930e03658fffff,예술·스포츠,5
8930e03658fffff,음식,111
8930e036593ffff,과학·기술,11
8930e036593ffff,교육,10
8930e036593ffff,보건의료,3
8930e036593ffff,부동산,13
8930e036593ffff,소매,16
8930e036593ffff,수리·개인,11
8930e036593ffff,예술·스포츠,4
8930e036593ffff,음식,42
8930e036597ffff,과학·기술,87
8930e036597ffff,교육,13
8930e036597ffff,보건의료,1
8930e036597ffff,부동산,8
8930e036597ffff,소매,23
8930e036597ffff,수리·개인,9
8930e036597ffff,시설관리·임대,14
8930e036597ffff,예술·스포츠,2
8930e036597ffff,음식,25
8930e03659bffff,과학·기술,23
8930e03659bffff,교육,11
8930e03659bffff,보건의료,1
8930e03659bffff,부동산,1
8930e03659bffff,소매,12
8930e03659bffff,수리·개인,5
8930e03659bffff,시설관리·임대,6
8930e03659bffff,예술·스포츠,4
8930e03659bffff,음식,34
8930e0365a3ffff,과학·기술,4
8930e0365a3ffff,교육,4
8930e0365a3ffff,부동산,2
8930e0365a3ffff,소매,9
8930e0365a3ffff,수리·개인,7
8930e0365a3ffff,시설관리·임대,1
8930e0365a3ffff,예술·스포츠,1
8930e0365a3ffff,음식,6
8930e0365a7ffff,과학·기술,15
8930e0365a7ffff,교육,1
8930e0365a7ffff,보건의료,3
8930e0365a7ffff,부동산,8
8930e0365a7ffff,소매,27
8930e0365a7ffff,수리·개인,11
8930e0365a7ffff,숙박,2
8930e0365a7ffff,시설관리·임대,4
8930e0365a7ffff,예술·스포츠,1
8930e0365a7ffff,음식,29
8930e0365abffff,과학·기술,26
8930e0365abffff,교육,12
8930e0365abffff,보건의료,17
8930e0365abffff,부동산,7
8930e0365abffff,소매,63
8930e0365abffff,수리·개인,44
8930e0365abffff,숙박,11
8930e0365abffff,시설관리·임대,11
8930e0365abffff,예술·스포츠,56
8930e0365abffff,음식,190
8930e0365afffff,과학·기술,5
8930e0365afffff,교육,3
8930e0365afffff,보건의료,9
8930e0365afffff,부동산,5
8930e0365afffff,소매,19
8930e0365afffff,수리·개인,14
8930e0365afffff,숙박,1
8930e0365afffff,시설관리·임대,2
8930e0365afffff,예술·스포츠,9
8930e0365afffff,음식,27
8930e0365b3ffff,과학·기술,8
8930e0365b3ffff,보건의료,3
8930e0365b3ffff,부동산,4
8930e0365b3ffff,소매,19
8930e0365b3ffff,수리·개인,15
8930e0365b3ffff,숙박,1
8930e0365b3ffff,시설관리·임대,9
8930e0365b3ffff,예술·스포츠,21
8930e0365b3ffff,음식,34
8930e0365b7ffff,과학·기술,10
8930e0365b7ffff,교육,8
8930e0365b7ffff,부동산,10
8930e0365b7ffff,소매,30
8930e0365b7ffff,수리·개인,29
8930e0365b7ffff,시설관리·임대,2
8930e0365b7ffff,예술·스포츠,11
8930e0365b7ffff,음식,21
8930e0365bbffff,과학·기술,130
8930e0365bbffff,교육,14
8930e0365bbffff,보건의료,4
8930e0365bbffff,부동산,11
8930e0365bbffff,소매,50
8930e0365bbffff,수리·개인,10
8930e0365bbffff,시설관리·임대,22
8930e0365bbffff,예술·스포츠,5
8930e0365bbffff,음식,104
8930e0365c3ffff,과학·기술,10
8930e0365c3ffff,교육,4
8930e0365c3ffff,보건의료,2
8930e0365c3ffff,부동산,4
8930e0365c3ffff,소매,21
8930e0365c3ffff,수리·개인,17
8930e0365c3ffff,숙박,22
8930e0365c3ffff,시설관리·임대,6
8930e0365c3ffff,예술·스포츠,21
8930e0365c3ffff,음식,76
8930e0365c7ffff,과학·기술,93
8930e0365c7ffff,교육,2
8930e0365c7ffff,보건의료,3
8930e0365c7ffff,부동산,3
8930e0365c7ffff,소매,22
8930e0365c7ffff,수리·개인,6
8930e0365c7ffff,숙박,2
8930e0365c7ffff,시설관리·임대,16
8930e0365c7ffff,예술·스포츠,1
8930e0365c7ffff,음식,31
8930e0365cbffff,과학·기술,161
8930e0365cbffff,교육,9
8930e0365cbffff,보건의료,5
8930e0365cbffff,부동산,18
8930e0365cbffff,소매,27
8930e0365cbffff,수리·개인,23
8930e0365cbffff,숙박,2
8930e0365cbffff,시설관리·임대,6
8930e0365cbffff,예술·스포츠,6
8930e0365cbffff,음식,67
8930e0365cfffff,과학·기술,5
8930e0365cfffff,교육,4
8930e0365cfffff,보건의료,5
8930e0365cfffff,부동산,7
8930e0365cfffff,소매,40
8930e0365cfffff,수리·개인,24
8930e0365cfffff,숙박,8
8930e0365cfffff,시설관리·임대,6
8930e0365cfffff,예술·스포츠,17
8930e0365cfffff,음식,74
8930e0365d3ffff,과학·기술,105
8930e0365d3ffff,교육,5
8930e0365d3ffff,보건의료,3
8930e0365d3ffff,부동산,15
8930e0365d3ffff,소매,65
8930e0365d3ffff,수리·개인,30
8930e0365d3ffff,숙박,14
8930e0365d3ffff,시설관리·임대,20
8930e0365d3ffff,예술·스포츠,23
8930e0365d3ffff,음식,102
8930e0365d7ffff,과학·기술,27
8930e0365d7ffff,교육,7
8930e0365d7ffff,보건의료,3
8930e0365d7ffff,부동산,4
8930e0365d7ffff,소매,28
8930e0365d7ffff,수리·개인,17
8930e0365d7ffff,숙박,7
8930e0365d7ffff,시설관리·임대,3
8930e0365d7ffff,예술·스포츠,5
8930e0365d7ffff,음식,14
8930e0365dbffff,과학·기술,238
8930e0365dbffff,교육,4
8930e0365dbffff,보건의료,2
8930e0365dbffff,부동산,2
8930e0365dbffff,소매,254
8930e0365dbffff,수리·개인,20
8930e0365dbffff,숙박,2
8930e0365dbffff,시설관리·임대,6
8930e0365dbffff,예술·스포츠,3
8930e0365dbffff,음식,52
8930e036627ffff,과학·기술,2
8930e036627ffff,교육,4
8930e036627ffff,소매,7
8930e036627ffff,수리·개인,7
8930e036627ffff,시설관리·임대,1
8930e036627ffff,예술·스포츠,1
8930e036627ffff,음식,7
8930e03688bffff,과학·기술,2
8930e03688bffff,교육,1
8930e03688bffff,소매,11
8930e03688bffff,수리·개인,4
8930e03688bffff,시설관리·임대,4
8930e03688bffff,음식,54
8930e03689bffff,교육,2
8930e03689bffff,소매,2
8930e03689bffff,수리·개인,1
8930e03689bffff,음식,10
8930e0368a7ffff,소매,1
8930e0368afffff,교육,1
8930e0368afffff,음식,1
8930e0368d3ffff,수리·개인,1
8930e0368d3ffff,숙박,1
8930e0368d7ffff,음식,1
8930e036903ffff,교육,1
8930e036903ffff,시설관리·임대,2
8930e036907ffff,과학·기술,1
8930e036907ffff,교육,3
8930e036907ffff,소매,2
8930e036913ffff,과학·기술,7
8930e036913ffff,교육,2
8930e036913ffff,소매,8
8930e036913ffff,수리·개인,4
8930e036913ffff,숙박,1
8930e036913ffff,시설관리·임대,3
8930e036913ffff,예술·스포츠,2
8930e036913ffff,음식,6
8930e036917ffff,과학·기술,3
8930e036917ffff,교육,1
8930e036917ffff,소매,3
8930e036917ffff,음식,1
8930e03691bffff,과학·기술,4
8930e03691bffff,교육,1
8930e03691bffff,소매,6
8930e03691bffff,수리·개인,4
8930e03691bffff,숙박,3
8930e03691bffff,시설관리·임대,2
8930e036923ffff,교육,1
8930e036923ffff,부동산,1
8930e036923ffff,소매,1
8930e036923ffff,시설관리·임대,1
8930e036927ffff,과학·기술,2
8930e036927ffff,교육,2
8930e036927ffff,소매,8
8930e036927ffff,수리·개인,5
8930e036927ffff,시설관리·임대,1
8930e036927ffff,음식,2
8930e036933ffff,과학·기술,6
8930e036933ffff,교육,1
8930e036933ffff,부동산,2
8930e036933ffff,소매,8
8930e036933ffff,수리·개인,5
8930e036933ffff,시설관리·임대,1
8930e036933ffff,음식,10
8930e036937ffff,과학·기술,7
8930e036937ffff,교육,5
8930e036937ffff,부동산,1
8930e036937ffff,소매,9
8930e036937ffff,수리·개인,7
8930e036937ffff,숙박,1
8930e036937ffff,시설관리·임대,6
8930e036937ffff,예술·스포츠,2
8930e036983ffff,과학·기술,12
8930e036983ffff,교육,17
8930e036983ffff,보건의료,12
8930e036983ffff,부동산,8
8930e036983ffff,소매,40
8930e036983ffff,수리·개인,22
8930e036983ffff,시설관리·임대,4
8930e036983ffff,예술·스포츠,7
8930e036983ffff,음식,36
8930e036987ffff,교육,1
8930e036987ffff,소매,2
8930e036987ffff,수리·개인,1
8930e036987ffff,숙박,1
8930e03698bffff,과학·기술,16
8930e03698bffff,교육,20
8930e03698bffff,보건의료,13
