h3_index,CSV_ADMI_CD,ADM_NM,GU_NM,avg_total_pop,daytime_pop,evening_pop,night_pop,peak_hour,peak_hour_pop,young_active_pop,h3_cells_in_dong,estimated_h3_pop,estimated_h3_daytime_pop,estimated_h3_evening_pop,estimated_h3_night_pop,pop_density_index,daytime_pop_index,evening_pop_index,night_pop_index,young_active_pop_index
8930e036ebbffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036e07ffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036c53ffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e03612bffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036ea3ffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036ed7ffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036e57ffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036e8bffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036e0bffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036c57ffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e03612fffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036e8fffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036ec3ffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036e0fffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036c5bffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036eabffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036e17ffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036167ffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036c43ffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036e93ffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036ec7ffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036e13ffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036e47ffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036e97ffff,11620745,삼성동,관악구,18447.151479924243,15812.638673312673,18849.803397704316,21163.421398071627,3,21454.89613939394,7957.283987339302,37,498.57,427.37,509.45,571.98,0.070089,0.051749,0.084464,0.088364,0.053189
8930e036187ffff,11620765,미성동,관악구,19935.560170672634,17541.690722417356,19842.841813682277,22621.897991381345,3,22954.25719614325,8897.709270224977,19,1049.24,923.25,1044.36,1190.63,0.147501,0.111793,0.17315,0.183937,0.11582
8930e0361bbffff,11620765,미성동,관악구,19935.560170672634,17541.690722417356,19842.841813682277,22621.897991381345,3,22954.25719614325,8897.709270224977,19,1049.24,923.25,1044.36,1190.63,0.147501,0.111793,0.17315,0.183937,0.11582
8930e03618bffff,11620765,미성동,관악구,19935.560170672634,17541.690722417356,19842.841813682277,22621.897991381345,3,22954.25719614325,8897.709270224977,19,1049.24,923.25,1044.36,1190.63,0.147501,0.111793,0.17315,0.183937,0.11582
8930e1d9273ffff,11620765,미성동,관악구,19935.560170672634,17541.690722417356,19842.841813682277,22621.897991381345,3,22954.25719614325,8897.709270224977,19,1049.24,923.25,1044.36,1190.63,0.147501,0.111793,0.17315,0.183937,0.11582
8930e1d925bffff,11620765,미성동,관악구,19935.560170672634,17541.690722417356,19842.841813682277,22621.897991381345,3,22954.25719614325,8897.709270224977,19,1049.24,923.25,1044.36,1190.63,0.147501,0.111793,0.17315,0.183937,0.11582
8930e1d9243ffff,11620765,미성동,관악구,19935.560170672634,17541.690722417356,19842.841813682277,22621.897991381345,3,22954.25719614325,8897.709270224977,19,1049.24,923.25,1044.36,1190.63,0.147501,0.111793,0.17315,0.183937,0.11582
8930e03618fffff,11620765,미성동,관악구,19935.560170672634,17541.690722417356,19842.841813682277,22621.897991381345,3,22954.25719614325,8897.709270224977,19,1049.24,923.25,1044.36,1190.63,0.147501,0.111793,0.17315,0.183937,0.11582
8930e036113ffff,11620765,미성동,관악구,19935.560170672634,17541.690722417356,19842.841813682277,22621.897991381345,3,22954.25719614325,8897.709270224977,19,1049.24,923.25,1044.36,1190.63,0.147501,0.111793,0.17315,0.183937,0.11582
8930e1d9247ffff,11620765,미성동,관악구,19935.560170672634,17541.690722417356,19842.841813682277,22621.897991381345,3,22954.25719614325,8897.709270224977,19,1049.24,923.25,1044.36,1190.63,0.147501,0.111793,0.17315,0.183937,0.11582
8930e1d927bffff,11620765,미성동,관악구,19935.560170672634,17541.690722417356,19842.841813682277,22621.897991381345,3,22954.25719614325,8897.709270224977,19,1049.24,923.25,1044.36,1190.63,0.147501,0.111793,0.17315,0.183937,0.11582
8930e1d9263ffff,11620765,미성동,관악구,19935.560170672634,17541.690722417356,19842.841813682277,22621.897991381345,3,22954.25719614325,8897.709270224977,19,1049.24,923.25,1044.36,1190.63,0.147501,0.111793,0.17315,0.183937,0.11582
8930e1d924bffff,11620765,미성동,관악구,19935.560170672634,17541.690722417356,19842.841813682277,22621.897991381345,3,22954.25719614325,8897.709270224977,19,1049.24,923.25,1044.36,1190.63,0.147501,0.111793,0.17315,0.183937,0.11582
8930e03611bffff,11620765,미성동,관악구,19935.560170672634,17541.690722417356,19842.841813682277,22621.897991381345,3,22954.25719614325,8897.709270224977,19,1049.24,923.25,1044.36,1190.63,0.147501,0.111793,0.17315,0.183937,0.11582
8930e1d924fffff,11620765,미성동,관악구,19935.560170672634,17541.690722417356,19842.841813682277,22621.897991381345,3,22954.25719614325,8897.709270224977,19,1049.24,923.25,1044.36,1190.63,0.147501,0.111793,0.17315,0.183937,0.11582
8930e0361b3ffff,11620765,미성동,관악구,19935.560170672634,17541.690722417356,19842.841813682277,22621.897991381345,3,22954.25719614325,8897.709270224977,19,1049.24,923.25,1044.36,1190.63,0.147501,0.111793,0.17315,0.183937,0.11582
8930e03619bffff,11620765,미성동,관악구,19935.560170672634,17541.690722417356,19842.841813682277,22621.897991381345,3,22954.25719614325,8897.709270224977,19,1049.24,923.25,1044.36,1190.63,0.147501,0.111793,0.17315,0.183937,0.11582
8930e036183ffff,11620765,미성동,관악구,19935.560170672634,17541.690722417356,19842.841813682277,22621.897991381345,3,22954.25719614325,8897.709270224977,19,1049.24,923.25,1044.36,1190.63,0.147501,0.111793,0.17315,0.183937,0.11582
8930e1d926bffff,11620765,미성동,관악구,19935.560170672634,17541.690722417356,19842.841813682277,22621.897991381345,3,22954.25719614325,8897.709270224977,19,1049.24,923.25,1044.36,1190.63,0.147501,0.111793,0.17315,0.183937,0.11582
8930e0361b7ffff,11620765,미성동,관악구,19935.560170672634,17541.690722417356,19842.841813682277,22621.897991381345,3,22954.25719614325,8897.709270224977,19,1049.24,923.25,1044.36,1190.63,0.147501,0.111793,0.17315,0.183937,0.11582
8930e1ca24bffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1ca2c3ffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1ca2d7ffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1cb187ffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1ca25bffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1ca2d3ffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1cb5a7ffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1cb52fffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1cb197ffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1cb183ffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1ca243ffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1ca2cfffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1cb193ffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1ca253ffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1ca2cbffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1cb527ffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1ca2dbffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1cb5afffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1cb537ffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1cb523ffff,11650510,서초1동,서초구,31230.853370064277,37083.121102341596,28731.56964251607,25874.55443793782,12,37755.155201377405,16489.526750045912,20,1561.54,1854.16,1436.58,1293.73,0.21952,0.224514,0.238178,0.199865,0.203909
8930e1ca213ffff,11650520,서초2동,서초구,45298.93871918044,59709.70880640496,40714.896173599634,31202.20025171192,13,61613.361369972445,27705.908384584483,17,2664.64,3512.34,2394.99,1835.42,0.374593,0.425297,0.397077,0.283549,0.403071
8930e1ca257ffff,11650520,서초2동,서초구,45298.93871918044,59709.70880640496,40714.896173599634,31202.20025171192,13,61613.361369972445,27705.908384584483,17,2664.64,3512.34,2394.99,1835.42,0.374593,0.425297,0.397077,0.283549,0.403071
8930e1cb1a7ffff,11650520,서초2동,서초구,45298.93871918044,59709.70880640496,40714.896173599634,31202.20025171192,13,61613.361369972445,27705.908384584483,17,2664.64,3512.34,2394.99,1835.42,0.374593,0.425297,0.397077,0.283549,0.403071
8930e1ca26bffff,11650520,서초2동,서초구,45298.93871918044,59709.70880640496,40714.896173599634,31202.20025171192,13,61613.361369972445,27705.908384584483,17,2664.64,3512.34,2394.99,1835.42,0.374593,0.425297,0.397077,0.283549,0.403071
8930e1ca2c7ffff,11650520,서초2동,서초구,45298.93871918044,59709.70880640496,40714.896173599634,31202.20025171192,13,61613.361369972445,27705.908384584483,17,2664.64,3512.34,2394.99,1835.42,0.374593,0.425297,0.397077,0.283549,0.403071
8930e1ca217ffff,11650520,서초2동,서초구,45298.93871918044,59709.70880640496,40714.896173599634,31202.20025171192,13,61613.361369972445,27705.908384584483,17,2664.64,3512.34,2394.99,1835.42,0.374593,0.425297,0.397077,0.283549,0.403071
8930e1ca203ffff,11650520,서초2동,서초구,45298.93871918044,59709.70880640496,40714.896173599634,31202.20025171192,13,61613.361369972445,27705.908384584483,17,2664.64,3512.34,2394.99,1835.42,0.374593,0.425297,0.397077,0.283549,0.403071
8930e1ca273ffff,11650520,서초2동,서초구,45298.93871918044,59709.70880640496,40714.896173599634,31202.20025171192,13,61613.361369972445,27705.908384584483,17,2664.64,3512.34,2394.99,1835.42,0.374593,0.425297,0.397077,0.283549,0.403071
8930e1ca247ffff,11650520,서초2동,서초구,45298.93871918044,59709.70880640496,40714.896173599634,31202.20025171192,13,61613.361369972445,27705.908384584483,17,2664.64,3512.34,2394.99,1835.42,0.374593,0.425297,0.397077,0.283549,0.403071
8930e1ca21bffff,11650520,서초2동,서초구,45298.93871918044,59709.70880640496,40714.896173599634,31202.20025171192,13,61613.361369972445,27705.908384584483,17,2664.64,3512.34,2394.99,1835.42,0.374593,0.425297,0.397077,0.283549,0.403071
8930e1ca263ffff,11650520,서초2동,서초구,45298.93871918044,59709.70880640496,40714.896173599634,31202.20025171192,13,61613.361369972445,27705.908384584483,17,2664.64,3512.34,2394.99,1835.42,0.374593,0.425297,0.397077,0.283549,0.403071
8930e1cb1b3ffff,11650520,서초2동,서초구,45298.93871918044,59709.70880640496,40714.896173599634,31202.20025171192,13,61613.361369972445,27705.908384584483,17,2664.64,3512.34,2394.99,1835.42,0.374593,0.425297,0.397077,0.283549,0.403071
8930e1ca20bffff,11650520,서초2동,서초구,45298.93871918044,59709.70880640496,40714.896173599634,31202.20025171192,13,61613.361369972445,27705.908384584483,17,2664.64,3512.34,2394.99,1835.42,0.374593,0.425297,0.397077,0.283549,0.403071
8930e1ca27bffff,11650520,서초2동,서초구,45298.93871918044,59709.70880640496,40714.896173599634,31202.20025171192,13,61613.361369972445,27705.908384584483,17,2664.64,3512.34,2394.99,1835.42,0.374593,0.425297,0.397077,0.283549,0.403071
8930e1ca24fffff,11650520,서초2동,서초구,45298.93871918044,59709.70880640496,40714.896173599634,31202.20025171192,13,61613.361369972445,27705.908384584483,17,2664.64,3512.34,2394.99,1835.42,0.374593,0.425297,0.397077,0.283549,0.403071
8930e1cb1b7ffff,11650520,서초2동,서초구,45298.93871918044,59709.70880640496,40714.896173599634,31202.20025171192,13,61613.361369972445,27705.908384584483,17,2664.64,3512.34,2394.99,1835.42,0.374593,0.425297,0.397077,0.283549,0.403071
8930e1ca20fffff,11650520,서초2동,서초구,45298.93871918044,59709.70880640496,40714.896173599634,31202.20025171192,13,61613.361369972445,27705.908384584483,17,2664.64,3512.34,2394.99,1835.42,0.374593,0.425297,0.397077,0.283549,0.403071
8930e1cb58bffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb52bffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb5d7ffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb577ffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb547ffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb517ffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb5c3ffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb5bbffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb563ffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb533ffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb503ffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb50fffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb54fffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb0b7ffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb59bffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb0a7ffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb56bffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1ca67bffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1ca64bffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb53bffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb50bffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1ca64fffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb5b7ffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb587ffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb557ffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb19bffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb5a3ffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb573ffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb543ffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb513ffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb58fffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb56fffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb5abffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb57bffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
8930e1cb51bffff,11650530,서초3동,서초구,65217.06131667815,87894.7363789945,57795.274328558306,44036.3659330185,13,91022.70321763086,36210.35788500918,43,1516.68,2044.06,1344.08,1024.1,0.213214,0.247508,0.222842,0.158211,0.208268
